dtg,mac,rssi,ssid,oui,count
"2015-09-18 09:58:19.178231",6c:76:60:2c:f2:df,-77,<None>,"KYOCERA Corporation",
"2015-09-18 09:58:19.227746",6c:76:60:2c:f2:df,-77,<None>,"KYOCERA Corporation",
"2015-09-18 09:58:19.276099",6c:76:60:2c:f2:df,-77,<None>,"KYOCERA Corporation",
"2015-09-18 09:58:27.388630",f0:db:f8:eb:70:a0,-77,<None>,Apple,
"2015-09-18 09:58:30.710327",6c:f0:49:48:8e:37,-79,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 09:58:40.910693",c8:85:50:7c:c7:2f,-73,<None>,Apple,
"2015-09-18 09:58:40.961331",f0:db:f8:eb:70:a0,-81,<None>,Apple,
"2015-09-18 09:58:44.514400",00:eb:2d:6a:87:06,-83,<None>,"Sony Mobile Communications AB",
"2015-09-18 09:58:46.546438",00:26:b4:41:a4:67,-75,<None>,"Ford Motor Company",
"2015-09-18 09:58:47.248580",00:26:b4:41:a4:67,-77,<None>,"Ford Motor Company",
"2015-09-18 09:58:47.297080",00:26:b4:41:a4:67,-77,<None>,"Ford Motor Company",
"2015-09-18 09:59:12.576702",ce:14:0d:96:41:49,-79,<None>,"Admin OUI",
"2015-09-18 09:59:14.003681",6c:f0:49:48:8e:9a,-73,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 09:59:49.342963",00:26:b4:41:a4:67,-77,<None>,"Ford Motor Company",
"2015-09-18 09:59:49.390895",00:26:b4:41:a4:67,-75,<None>,"Ford Motor Company",
"2015-09-18 09:59:57.384518",ce:14:0d:96:41:49,-77,<None>,"Admin OUI",
"2015-09-18 10:00:01.476588",78:fd:94:03:82:cc,-75,<None>,Apple,
"2015-09-18 10:00:01.521471",78:fd:94:03:82:cc,-75,<None>,Apple,
"2015-09-18 10:00:03.171691",00:08:22:f6:0d:fc,-77,<None>,"InPro Comm",
"2015-09-18 10:00:07.476642",6c:f0:49:48:8e:9a,-75,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:00:08.669994",f0:4f:7c:09:32:b9,-77,"Means Lazor",PRIVATE,
"2015-09-18 10:00:12.872397",6c:f0:49:48:8e:9a,-79,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:00:22.572564",3e:81:ea:12:e7:00,-71,<None>,"Admin OUI",
"2015-09-18 10:00:28.212262",0a:f3:26:a7:30:ae,-71,<None>,"Admin OUI",
"2015-09-18 10:00:32.527056",8c:3a:e3:81:2c:5e,-75,<None>,"LG Electronics",
"2015-09-18 10:00:43.066880",8c:3a:e3:81:2c:5e,-77,<None>,"LG Electronics",
"2015-09-18 10:00:48.671221",cc:07:ab:d9:52:7d,-79,<None>,"Samsung Electronics Co.,Ltd",
"2015-09-18 10:00:52.052129",00:26:b4:41:a4:67,-73,<None>,"Ford Motor Company",
"2015-09-18 10:00:55.689759",ce:14:0d:96:41:49,-73,<None>,"Admin OUI",
"2015-09-18 10:01:00.138238",8c:3a:e3:81:2c:5e,-77,<None>,"LG Electronics",
"2015-09-18 10:01:07.555167",3e:81:ea:12:e7:00,-69,<None>,"Admin OUI",
"2015-09-18 10:01:07.609279",3e:81:ea:12:e7:00,-69,<None>,"Admin OUI",
"2015-09-18 10:01:08.762460",78:fd:94:03:82:cc,-77,<None>,Apple,
"2015-09-18 10:01:30.888215",6c:f0:49:48:8e:9a,-77,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:01:39.397683",60:f8:1d:a7:ed:4c,-77,nyu,Apple,
"2015-09-18 10:01:39.449028",60:f8:1d:a7:ed:4c,-59,<None>,Apple,
"2015-09-18 10:01:39.496159",60:f8:1d:a7:ed:4c,-57,nyu,Apple,
"2015-09-18 10:01:55.083017",00:26:b4:41:a4:67,-73,<None>,"Ford Motor Company",
"2015-09-18 10:01:55.143244",00:26:b4:41:a4:67,-77,<None>,"Ford Motor Company",
"2015-09-18 10:01:57.198230",6c:f0:49:48:8e:9a,-75,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:01:57.247853",6c:f0:49:48:8e:9a,-77,dummyssiddonotconnect987654322,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:01:57.293854",6c:f0:49:48:8e:9a,-79,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:02:05.676299",ba:30:8a:00:8f:92,-73,<None>,"Admin OUI",
"2015-09-18 10:02:05.733990",ba:30:8a:00:8f:92,-71,<None>,"Admin OUI",
"2015-09-18 10:02:22.116083",e6:39:0b:13:69:c1,-61,<None>,"Admin OUI",
"2015-09-18 10:02:22.170472",e6:39:0b:13:69:c1,-61,<None>,"Admin OUI",
"2015-09-18 10:02:33.683443",6c:f0:49:48:8e:9a,-77,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:03:04.855582",bc:92:6b:4a:fe:12,-73,<None>,Error,
"2015-09-18 10:03:06.248236",6c:f0:49:48:8e:9a,-75,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:03:28.212834",bc:92:6b:4a:fe:12,-69,<None>,Apple,
"2015-09-18 10:03:34.208590",6c:f0:49:48:8e:9a,-75,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:03:36.030054",bc:92:6b:4a:fe:12,-73,<None>,Apple,
"2015-09-18 10:03:36.062415",bc:92:6b:4a:fe:12,-75,<None>,Apple,
"2015-09-18 10:03:49.755822",bc:92:6b:4a:fe:12,-69,<None>,Apple,
"2015-09-18 10:03:49.807757",bc:92:6b:4a:fe:12,-71,<None>,Apple,
"2015-09-18 10:03:57.604845",bc:92:6b:4a:fe:12,-65,<None>,Apple,
"2015-09-18 10:04:01.163713",00:26:b4:41:a4:67,-75,<None>,"Ford Motor Company",
"2015-09-18 10:04:01.771753",00:26:b4:41:a4:67,-75,<None>,"Ford Motor Company",
"2015-09-18 10:04:10.459598",bc:92:6b:4a:fe:12,-45,<None>,Apple,
"2015-09-18 10:04:10.516149",bc:92:6b:4a:fe:12,-47,<None>,Apple,
"2015-09-18 10:04:14.815193",bc:92:6b:4a:fe:12,-65,<None>,Apple,
"2015-09-18 10:04:26.891777",18:f6:43:81:09:d6,-77,attwifi,Apple,
"2015-09-18 10:04:28.288035",bc:92:6b:4a:fe:12,-73,<None>,Apple,
"2015-09-18 10:04:34.987082",10:41:7f:40:0b:b4,-73,<None>,"Apple Inc",
"2015-09-18 10:04:36.837927",6c:f0:49:48:8e:9a,-77,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:04:36.886896",6c:f0:49:48:8e:9a,-77,dummyssiddonotconnect987654322,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:04:37.414410",60:f8:1d:a7:ed:4c,-63,nyu,Apple,
"2015-09-18 10:04:39.125150",6c:f0:49:48:8e:9a,-77,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:04:55.376075",48:59:29:de:8e:7c,-77,<None>,Error,
"2015-09-18 10:05:04.208695",00:26:b4:41:a4:67,-77,<None>,"Ford Motor Company",
"2015-09-18 10:05:04.238915",00:26:b4:41:a4:67,-75,<None>,"Ford Motor Company",
"2015-09-18 10:05:12.320501",ce:8b:8d:2e:e2:87,-75,<None>,"Admin OUI",
"2015-09-18 10:05:55.430222",cc:3a:61:30:0e:32,-81,17185835156,"SAMSUNG ELECTRO MECHANICS CO., LTD.",
"2015-09-18 10:06:07.251776",00:26:b4:41:a4:67,-75,<None>,"Ford Motor Company",
"2015-09-18 10:06:07.302701",00:26:b4:41:a4:67,-75,<None>,"Ford Motor Company",
"2015-09-18 10:06:08.056220",58:3f:54:ac:b0:07,-77,<None>,"LG Electronics (Mobile Communications)",
"2015-09-18 10:06:19.077130",fe:55:e9:8f:f5:a7,-75,ResNet,"Admin OUI",
"2015-09-18 10:06:30.435649",dc:37:14:48:14:80,-79,ImpreMedia,"Apple, Inc.",
"2015-09-18 10:06:43.347994",d0:4f:7e:cf:05:e4,-79,<None>,Apple,
"2015-09-18 10:06:53.312909",d0:4f:7e:cf:05:e4,-77,<None>,Apple,
"2015-09-18 10:07:06.732585",8c:3a:e3:81:2c:5e,-71,<None>,"LG Electronics",
"2015-09-18 10:07:12.623857",60:af:6d:bc:c8:43,-73,<None>,"Samsung Electronics Co.,Ltd",
"2015-09-18 10:07:30.621221",a0:39:f7:29:c4:bd,-77,@SmartFi-Open,"LG Electronics (Mobile Communications)",
"2015-09-18 10:07:52.073543",84:2e:27:38:4b:88,-77,<None>,"Samsung Electronics Co.,Ltd",
"2015-09-18 10:07:54.291497",10:a5:d0:7f:26:b7,-67,<None>,"Murata Manufacturing Co.,Ltd.",
"2015-09-18 10:08:01.927084",a0:91:69:9e:dc:18,-81,<None>,Unknown,
"2015-09-18 10:08:44.572943",6c:76:60:2d:96:d6,-75,<None>,"KYOCERA Corporation",
"2015-09-18 10:08:56.787032",a4:5e:60:f1:a3:fd,-75,nyu,Apple,
"2015-09-18 10:08:56.821541",a4:5e:60:f1:a3:fd,-79,"-The Bean Wifi-",Apple,
"2015-09-18 10:09:33.204342",f4:09:d8:f0:ae:25,-77,"LEMiFi Jetpack Secure","Samsung Electro Mechanics co., LTD.",
"2015-09-18 10:09:33.983100",26:68:71:52:4f:4e,-73,<None>,"Admin OUI",
"2015-09-18 10:10:20.903518",c4:d9:87:ba:b1:7f,-81,<None>,"Intel Corporate",
"2015-09-18 10:10:27.185276",f0:db:f8:eb:70:a0,-81,<None>,Apple,
"2015-09-18 10:11:46.735168",54:9f:13:c1:0c:16,-77,<None>,Apple,
"2015-09-18 10:12:00.159730",54:9f:13:c1:0c:16,-71,<None>,Apple,
"2015-09-18 10:12:03.035629",4c:7c:5f:90:01:3b,-77,<None>,Apple,
"2015-09-18 10:12:05.818033",4c:7c:5f:90:01:3b,-77,<None>,Apple,
"2015-09-18 10:12:55.137736",88:c9:d0:a9:31:e4,-77,"tremont ","LG Electronics",
"2015-09-18 10:13:03.979619",10:41:7f:95:f2:51,-71,nyu,"Apple Inc",
"2015-09-18 10:13:04.029686",10:41:7f:95:f2:51,-73,nyu,"Apple Inc",
"2015-09-18 10:13:21.346033",a8:a6:68:22:c4:5f,-77,<None>,Error,
"2015-09-18 10:13:24.321998",90:3c:92:7a:88:de,-79,<None>,Error,
"2015-09-18 10:13:24.569351",90:3c:92:7a:88:de,-79,<None>,Apple,
"2015-09-18 10:13:24.751636",46:67:fb:14:62:57,-75,<None>,"Admin OUI",
"2015-09-18 10:13:37.236212",a0:99:9b:0a:0e:4d,-75,<None>,Error,
"2015-09-18 10:13:37.469072",a0:99:9b:0a:0e:4d,-73,<None>,Apple,
"2015-09-18 10:13:41.038033",a0:99:9b:0a:0e:4d,-73,<None>,Apple,
"2015-09-18 10:13:41.086984",a0:99:9b:0a:0e:4d,-75,<None>,Apple,
"2015-09-18 10:13:44.438879",a0:99:9b:0a:0e:4d,-73,<None>,Apple,
"2015-09-18 10:14:32.806081",d8:bb:2c:9d:9c:00,-79,<None>,Apple,
"2015-09-18 10:14:43.538884",ce:56:7d:17:ae:ba,-79,<None>,"Admin OUI",
"2015-09-18 10:14:46.123485",26:ae:fb:fd:4a:47,-77,CAFwifi,"Admin OUI",
"2015-09-18 10:14:46.174936",26:ae:fb:fd:4a:47,-75,<None>,"Admin OUI",
"2015-09-18 10:14:51.644176",00:1a:4d:31:f0:ee,-79,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:14:57.511042",78:31:c1:1d:b7:90,-75,<None>,Apple,
"2015-09-18 10:14:57.564708",78:31:c1:1d:b7:90,-79,<None>,Apple,
"2015-09-18 10:15:10.504044",3a:25:05:0d:4a:e6,-75,<None>,"Admin OUI",
"2015-09-18 10:16:15.719446",46:67:fb:14:62:57,-75,<None>,"Admin OUI",
"2015-09-18 10:16:25.398378",9c:fc:01:7e:d1:7b,-73,<None>,"Apple Inc",
"2015-09-18 10:16:41.759860",34:de:34:13:7e:35,-77,CableWiFi,"zte corporation",
"2015-09-18 10:16:41.817944",34:de:34:13:7e:35,-77,CableWiFi,"zte corporation",
"2015-09-18 10:16:48.434897",0c:77:1a:90:9a:eb,-75,<None>,Apple,
"2015-09-18 10:16:52.994983",aa:a9:8e:99:2b:bf,-73,BestBuy,"Admin OUI",
"2015-09-18 10:17:01.111877",26:ae:fb:fd:4a:47,-67,CAFwifi,"Admin OUI",
"2015-09-18 10:17:01.162453",26:ae:fb:fd:4a:47,-69,<None>,"Admin OUI",
"2015-09-18 10:17:26.426858",50:55:27:e3:6f:1b,-79,<None>,"LG Electronics",
"2015-09-18 10:17:31.920568",54:9f:13:cc:84:48,-73,<None>,Apple,
"2015-09-18 10:17:40.165744",e0:2a:82:88:59:db,-77,NBL,"Universal Global Scientific Industrial Co., Ltd.",
"2015-09-18 10:18:11.560456",46:67:fb:14:62:57,-75,<None>,"Admin OUI",
"2015-09-18 10:18:18.845989",70:14:a6:67:4b:43,-73,<None>,"Apple, Inc.",
"2015-09-18 10:18:18.897723",70:14:a6:67:4b:43,-77,<None>,"Apple, Inc.",
"2015-09-18 10:18:28.405799",c0:bd:d1:47:3a:28,-77,<None>,"Samsung Electro Mechanics co., LTD.",
"2015-09-18 10:18:31.195742",70:14:a6:67:4b:43,-75,<None>,"Apple, Inc.",
"2015-09-18 10:18:46.167421",a0:39:f7:25:49:27,-71,<None>,"LG Electronics (Mobile Communications)",
"2015-09-18 10:19:10.236145",82:e3:52:05:83:54,-79,<None>,"Admin OUI",
"2015-09-18 10:19:34.502989",58:a2:b5:98:93:4a,-75,<None>,"LG Electronics",
"2015-09-18 10:19:34.555829",58:a2:b5:98:93:4a,-75,<None>,"LG Electronics",
"2015-09-18 10:20:08.470237",d8:bb:2c:55:a2:f8,-65,<None>,Apple,
"2015-09-18 10:20:08.514992",d8:bb:2c:55:a2:f8,-65,<None>,Apple,
"2015-09-18 10:20:08.725795",d8:bb:2c:55:a2:f8,-73,TransCare,Apple,
"2015-09-18 10:20:37.546731",a8:7c:01:4f:4e:18,-77,<None>,"Samsung Elec Co.,Ltd",
"2015-09-18 10:20:38.499256",3e:9f:b2:d5:0a:1a,-75,<None>,"Admin OUI",
"2015-09-18 10:21:21.041650",c4:d9:87:ba:b1:7f,-79,<None>,"Intel Corporate",
"2015-09-18 10:21:50.774585",f0:99:bf:14:a4:ff,-73,<None>,Apple,
"2015-09-18 10:21:50.824350",f0:99:bf:14:a4:ff,-75,<None>,Apple,
"2015-09-18 10:21:55.627044",84:38:38:ff:21:fd,-79,<None>,"Samsung Electro Mechanics co., LTD.",
"2015-09-18 10:21:58.717401",c0:bd:d1:f6:33:0c,-77,<None>,"Samsung Electro Mechanics co., LTD.",
"2015-09-18 10:22:08.896370",d8:fc:93:ce:48:25,-59,<None>,"Intel Corporate",
"2015-09-18 10:22:25.422875",00:1d:7d:4b:60:ca,-77,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:22:32.798273",00:1d:7d:4b:60:ca,-75,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:22:37.228261",00:1d:7d:4b:60:ca,-75,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:22:37.827633",a0:91:69:9e:dc:18,-77,<None>,Unknown,
"2015-09-18 10:22:40.225035",16:2a:35:73:65:32,-73,<None>,"Admin OUI",
"2015-09-18 10:22:58.191350",4c:a5:6d:8b:3b:a4,-75,<None>,"Samsung Electronics Co.,Ltd",
"2015-09-18 10:23:12.054029",16:2a:35:73:65:32,-79,<None>,"Admin OUI",
"2015-09-18 10:23:15.814808",ee:8c:2b:4a:95:80,-77,<None>,"Admin OUI",
"2015-09-18 10:23:15.871033",ee:8c:2b:4a:95:80,-77,<None>,"Admin OUI",
"2015-09-18 10:23:20.747515",9c:fc:01:81:e8:19,-77,<None>,"Apple Inc",
"2015-09-18 10:23:33.790347",f0:db:f8:eb:70:a0,-77,<None>,Apple,
"2015-09-18 10:23:37.811545",f0:db:f8:eb:70:a0,-79,<None>,Apple,
"2015-09-18 10:24:04.959057",f8:95:c7:d4:36:c9,-77,<None>,"LG Electronics (Mobile Communications)",
"2015-09-18 10:24:10.203254",16:2a:35:73:65:32,-75,<None>,"Admin OUI",
"2015-09-18 10:24:13.073878",1c:99:4c:78:96:0f,-79,<None>,Error,
"2015-09-18 10:24:13.922230",90:3c:92:2c:72:f6,-75,"Sombrero Resort Condo",Apple,
"2015-09-18 10:24:13.968760",90:3c:92:2c:72:f6,-73,<None>,Apple,
"2015-09-18 10:24:18.336022",90:3c:92:2c:72:f6,-73,<None>,Apple,
"2015-09-18 10:24:23.617145",70:14:a6:ae:ba:e2,-73,<None>,"Apple, Inc.",
"2015-09-18 10:24:23.682326",70:14:a6:ae:ba:e2,-77,<None>,"Apple, Inc.",
"2015-09-18 10:24:27.676771",34:fc:ef:b6:8c:2d,-77,<None>,Error,
"2015-09-18 10:24:28.086947",34:bb:26:6b:61:a5,-75,Connectify-me,"Motorola Mobility LLC",
"2015-09-18 10:24:28.143397",34:bb:26:6b:61:a5,-77,"DARK KNIGHTS","Motorola Mobility LLC",
"2015-09-18 10:24:28.191900",34:bb:26:6b:61:a5,-75,vsp,"Motorola Mobility LLC",
"2015-09-18 10:24:28.237653",34:bb:26:6b:61:a5,-75,Thomson,"Motorola Mobility LLC",
"2015-09-18 10:24:28.288681",34:bb:26:6b:61:a5,-77,"chik n fish","Motorola Mobility LLC",
"2015-09-18 10:24:28.342159",34:bb:26:6b:61:a5,-77,puneet,"Motorola Mobility LLC",
"2015-09-18 10:24:31.457805",70:14:a6:ae:ba:e2,-63,<None>,"Apple, Inc.",
"2015-09-18 10:24:31.506508",70:14:a6:ae:ba:e2,-73,<None>,"Apple, Inc.",
"2015-09-18 10:24:55.193242",16:2a:35:73:65:32,-71,<None>,"Admin OUI",
"2015-09-18 10:25:02.347481",1c:99:4c:78:96:0f,-75,<None>,"Murata Manufactuaring Co.,Ltd.",
"2015-09-18 10:25:09.691314",00:09:ef:06:bf:1c,-75,MSH-yellow,"Vocera Communications",
"2015-09-18 10:25:09.894470",5c:51:88:a8:da:ed,-77,<None>,Error,
"2015-09-18 10:25:10.312809",5c:51:88:a8:da:ed,-79,<None>,Error,
"2015-09-18 10:25:39.192892",2a:39:d0:2f:ae:81,-73,<None>,"Admin OUI",
"2015-09-18 10:25:58.979146",1c:99:4c:78:96:0f,-77,<None>,"Murata Manufactuaring Co.,Ltd.",
"2015-09-18 10:26:34.936004",0c:30:21:02:8d:10,-77,ImpreMedia,Apple,
"2015-09-18 10:27:03.901098",f6:f9:2b:d5:1f:a3,-75,<None>,"Admin OUI",
"2015-09-18 10:27:03.962480",f6:f9:2b:d5:1f:a3,-77,<None>,"Admin OUI",
"2015-09-18 10:27:10.163704",16:2a:35:73:65:32,-73,<None>,"Admin OUI",
"2015-09-18 10:27:11.758824",d8:fc:93:ce:48:25,-65,nyu,"Intel Corporate",
"2015-09-18 10:27:16.644536",d8:bb:2c:0b:4a:83,-71,<None>,Apple,
"2015-09-18 10:27:23.167100",a0:39:f7:26:39:a6,-77,<None>,"LG Electronics (Mobile Communications)",
"2015-09-18 10:27:37.220022",d8:bb:2c:0b:4a:83,-75,<None>,Apple,
"2015-09-18 10:27:55.038236",d8:bb:2c:0b:4a:83,-75,<None>,Apple,
"2015-09-18 10:27:55.092712",d8:bb:2c:0b:4a:83,-75,<None>,Apple,
"2015-09-18 10:27:57.937745",80:4e:81:d8:80:23,-79,"get your own shit","Samsung Electronics Co.,Ltd",
"2015-09-18 10:28:00.012947",6c:f0:49:48:8d:a0,-81,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:28:45.310038",a0:39:f7:26:39:a6,-75,<None>,"LG Electronics (Mobile Communications)",
"2015-09-18 10:29:00.184601",34:12:98:e3:84:7f,-77,<None>,Apple,
"2015-09-18 10:29:00.334166",34:12:98:e3:84:7f,-81,"HP-Print-aa-LaserJet 200 color",Apple,
"2015-09-18 10:29:00.387520",34:12:98:e3:84:7f,-75,"HP-Print-aa-LaserJet 200 color",Apple,
"2015-09-18 10:29:07.933742",4c:7c:5f:7e:25:a8,-75,<None>,Apple,
"2015-09-18 10:29:07.985088",4c:7c:5f:7e:25:a8,-73,<None>,Apple,
"2015-09-18 10:29:11.733782",4c:7c:5f:7e:25:a8,-73,<None>,Apple,
"2015-09-18 10:29:11.838607",32:07:ae:a2:2f:e4,-73,<None>,"Admin OUI",
"2015-09-18 10:29:19.183352",9c:a9:e4:95:3a:dd,-75,<None>,"zte corporation",
"2015-09-18 10:29:25.131259",32:07:ae:a2:2f:e4,-69,<None>,"Admin OUI",
"2015-09-18 10:29:26.493461",00:1a:4d:2c:0f:5d,-79,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:29:35.798141",80:6a:b0:ba:0c:ea,-79,<None>,"Tinno Mobile Technology Corp",
"2015-09-18 10:29:38.100526",80:c5:e6:35:e6:74,-77,<None>,"Microsoft Corporation",
"2015-09-18 10:29:45.915456",00:1a:4d:2c:0f:5d,-77,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD.",
"2015-09-18 10:29:52.324777",32:07:ae:a2:2f:e4,-77,<None>,"Admin OUI",
"2015-09-18 10:30:10.498855",46:3c:00:be:3c:3b,-73,<None>,"Admin OUI",
"2015-09-18 10:30:11.781515",46:3c:00:be:3c:3b,-71,<None>,"Admin OUI",
"2015-09-18 10:30:15.880910",2c:54:cf:cf:eb:f1,-81,<None>,"LG Electronics",
"2015-09-18 10:30:17.046519",dc:37:14:48:14:80,-77,ImpreMedia,"Apple, Inc.",
"2015-09-18 10:30:20.907904",c4:d9:87:ba:b1:7f,-75,<None>,"Intel Corporate",
"2015-09-18 10:31:20.562786",8e:72:23:27:2b:25,-71,<None>,"Admin OUI",
"2015-09-18 10:31:40.498106",46:3c:00:be:3c:3b,-71,<None>,"Admin OUI",
"2015-09-18 10:31:40.549871",46:3c:00:be:3c:3b,-71,<None>,"Admin OUI",
"2015-09-18 10:31:52.266982",e4:90:7e:7e:c3:e3,-77,<None>,"Motorola Mobility LLC, a Lenovo Company",
"2015-09-18 10:32:06.079914",4c:7c:5f:a5:c2:b8,-79,<None>,Apple,
"2015-09-18 10:32:08.296008",60:51:2c:11:37:29,-73,<None>,"TCT mobile limited",
"2015-09-18 10:32:08.786391",1c:99:4c:78:96:0f,-81,<None>,"Murata Manufactuaring Co.,Ltd.",
"2015-09-18 10:32:12.655798",4c:7c:5f:a5:c2:b8,-73,<None>,Apple,
"2015-09-18 10:32:14.674904",d8:fc:93:ce:48:25,-65,nyu,"Intel Corporate",
"2015-09-18 10:32:25.094771",32:07:ae:a2:2f:e4,-73,<None>,"Admin OUI",
"2015-09-18 10:32:44.263626",f6:9f:f1:c4:c4:04,-77,<None>,"Admin OUI",
"2015-09-18 10:33:00.476046",c6:8c:f1:52:b6:ce,-73,<None>,"Admin OUI",
"2015-09-18 10:33:10.098946",b0:45:19:99:8c:9f,-73,Orange,"TCT mobile ltd",
"2015-09-18 10:33:12.224607",e8:80:2e:9a:9b:59,-79,nyu,Apple,
"2015-09-18 10:33:20.941233",80:01:84:5a:12:cb,-77,<None>,"HTC Corporation",
"2015-09-18 10:33:24.119164",64:89:9a:8d:b2:89,-79,<None>,"LG Electronics",
"2015-09-18 10:33:25.602148",f6:9f:f1:c4:c4:04,-75,<None>,"Admin OUI",
"2015-09-18 10:33:26.237360",c8:85:50:e5:41:a9,-77,<None>,Apple,
"2015-09-18 10:33:26.293763",c8:85:50:e5:41:a9,-77,<None>,Apple,
"2015-09-18 10:33:26.450750",88:53:d4:2a:90:8a,-77,<None>,"Huawei Technologies Co., Ltd",
"2015-09-18 10:33:32.432520",0c:48:85:ed:6c:93,-77,<None>,"LG Electronics",
"2015-09-18 10:33:55.496113",46:3c:00:be:3c:3b,-71,<None>,"Admin OUI",
"2015-09-18 10:33:55.544588",46:3c:00:be:3c:3b,-69,<None>,"Admin OUI",
"2015-09-18 10:34:04.903743",e8:80:2e:9a:9b:59,-73,nyu,Apple,
"2015-09-18 10:34:13.882059",e8:80:2e:9a:9b:59,-77,nyu,Apple,
"2015-09-18 10:34:22.493511",f0:99:bf:1b:d4:56,-77,CableWiFi,Apple,
"2015-09-18 10:34:22.543065",f0:99:bf:1b:d4:56,-75,CableWiFi,Apple,
"2015-09-18 10:34:22.599750",6c:70:9f:06:34:c4,-69,Uocontrol-2.4,Apple,
"2015-09-18 10:34:29.380760",b4:98:42:7b:1f:95,-75,<None>,"zte corporation",
"2015-09-18 10:34:29.432458",b4:98:42:7b:1f:95,-75,<None>,"zte corporation",
"2015-09-18 10:34:33.834116",10:68:3f:3f:0a:90,-73,TWCWiFi,"LG Electronics",
"2015-09-18 10:34:37.825574",b0:45:19:99:8c:9f,-73,Orange,"TCT mobile ltd",
"2015-09-18 10:34:53.184920",d0:22:be:b1:72:9c,-77,<None>,"Samsung Electro Mechanics co.,LTD.",
"2015-09-18 10:34:56.291500",f6:9f:f1:c4:c4:04,-77,<None>,"Admin OUI",
"2015-09-18 10:35:51.413921",34:bb:26:7b:be:23,-79,<None>,"Motorola Mobility LLC",
"2015-09-18 10:36:20.854009",d0:a6:37:ea:01:63,-63,"el general_5G",Apple,
"2015-09-18 10:36:20.906175",d0:a6:37:ea:01:63,-63,nyuguest,Apple,
"2015-09-18 10:36:20.954180",d0:a6:37:ea:01:63,-63,"el general",Apple,
"2015-09-18 10:36:21.000125",d0:a6:37:ea:01:63,-63,"T-Mobile Broadband21",Apple,
"2015-09-18 10:36:21.049375",d0:a6:37:ea:01:63,-63,"Nora Lynch's Guest Network",Apple,
"2015-09-18 10:36:21.100199",d0:a6:37:ea:01:63,-63,AIRNet,Apple,
"2015-09-18 10:36:21.152385",d0:a6:37:ea:01:63,-63,adtctraining,Apple,
"2015-09-18 10:36:21.198476",d0:a6:37:ea:01:63,-65,ASUS_5G,Apple,
"2015-09-18 10:36:21.248786",d0:a6:37:ea:01:63,-63,ASUS,Apple,
"2015-09-18 10:36:21.434484",d0:a6:37:ea:01:63,-63,sweetwater,Apple,
"2015-09-18 10:36:21.468297",d0:a6:37:ea:01:63,-77,"el general_5G",Apple,
"2015-09-18 10:36:21.499920",c4:d9:87:ba:b1:7f,-77,<None>,"Intel Corporate",
"2015-09-18 10:36:22.197432",34:bb:26:7b:be:23,-73,<None>,"Motorola Mobility LLC",
"2015-09-18 10:36:25.922020",d0:a6:37:ea:01:63,-55,<None>,Apple,
"2015-09-18 10:36:33.218586",0c:48:85:c3:39:67,-75,<None>,"LG Electronics",
"2015-09-18 10:36:33.252263",0c:48:85:c3:39:67,-77,<None>,"LG Electronics",
"2015-09-18 10:36:47.058254",d0:a6:37:ea:01:63,-65,nyuguest,Apple,
"2015-09-18 10:36:47.090822",d0:a6:37:ea:01:63,-65,<None>,Apple,
"2015-09-18 10:36:47.126659",d0:a6:37:ea:01:63,-63,nyuguest,Apple,
"2015-09-18 10:36:47.159267",d0:a6:37:ea:01:63,-63,<None>,Apple,
"2015-09-18 10:36:50.996326",d0:a6:37:ea:01:63,-71,nyuguest,Apple,
"2015-09-18 10:36:51.045089",d0:a6:37:ea:01:63,-69,nyuguest,Apple,
"2015-09-18 10:37:00.886866",60:51:2c:11:37:29,-75,<None>,"TCT mobile limited",
